EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,Begin_Year,Begin_Month,Begin_Day,BEGIN_TIME,TOR_F_SCALE,Intensity_EF,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
10006947,JASPER CO., ,1976,3,20,1430,F0,0,0,0,25000,0,CST,0,0,1.9,17,0, ,0,3/20/1976,1430,38.87,-88.13,38.87,-88.08
10006950,CRAWFORD CO., ,1976,3,20,1525,F1,1,0,0,25000,0,CST,0,0,2.5,17,0, ,0,3/20/1976,1525,39.17,-87.68,39.18,-87.65
10006951,CLARK CO., ,1976,3,20,1530,F1,1,0,0,25000,0,CST,0,0,1,33,0, ,0,3/20/1976,1530,39.18,-87.65,39.2,-87.63
10006962,TAZEWELL CO., ,1976,3,26,2105,F1,1,0,0,250000,0,CST,0,0,1.5,600,0, ,0,3/26/1976,2105,40.62,-89.45, , 
10006970,WOODFORD CO., ,1976,3,26,2130,F2,2,0,0,250000,0,CST,0,0,0.5,33,0, ,0,3/26/1976,2130,40.72,-89.27, , 
10003166,LAKE CO., ,1976,4,20,1945,F2,2,0,2,25000,0,CST,0,0,0.8,50,0, ,0,4/20/1976,1945,42.45,-87.83, , 
10003167,IROQUOIS CO., ,1976,4,23,1535,F2,2,0,0,25000,0,CST,0,0,0,67,0, ,0,4/23/1976,1535,40.6,-88.03, , 
10003168,IROQUOIS CO., ,1976,4,23,1545,F2,2,0,0,25000,0,CST,0,0,0,33,0, ,0,4/23/1976,1545,40.57,-87.88, , 
10003171,CHAMPAIGN CO., ,1976,5,15,1850,F0,0,0,0,250,0,CST,0,0,0.1,3,0, ,0,5/15/1976,1850,40.32,-88.15, , 
10003172,WHITE CO., ,1976,5,30,1730,F2,2,0,0,25000,0,CST,0,0,0.3,33,0, ,0,5/30/1976,1730,38.23,-88, , 
10003181,DU PAGE CO., ,1976,6,13,1648,F4,4,0,0,250000,0,CST,0,0,0,1760,0, ,0,6/13/1976,1648,41.7,-87.93,41.73,-87.92
10003194,PEORIA CO., ,1976,6,29,1345,F4,4,0,0,250000,0,CST,0,0,4.9,40,0, ,0,6/29/1976,1345,40.8,-89.75,40.83,-89.65
10003195,WOODFORD CO., ,1976,6,29,1500,F0,0,0,0,2500,0,CST,0,0,0.5,50,0, ,0,6/29/1976,1500,40.7,-89.02, , 
10003196,MCLEAN CO., ,1976,6,29,1536,F2,2,0,0,25000,0,CST,0,0,0,33,0, ,0,6/29/1976,1536,40.65,-88.72, , 
10003212,MCLEAN CO., ,1976,7,28,1455,F2,2,0,0,25000,0,CST,0,0,0,33,0, ,0,7/28/1976,1455,40.73,-88.78, , 
10003213,MCLEAN CO., ,1976,7,28,1535,F0,0,0,0,250,0,CST,0,0,0.1,3,0, ,0,7/28/1976,1535,40.32,-89.17, , 
10003214,MADISON CO., ,1976,7,28,1645,F3,3,0,0,25000,0,CST,0,0,0,33,0, ,0,7/28/1976,1645,38.83,-89.67, , 
10003218,FULTON CO., ,1976,8,11,2236,F2,2,0,1,250000,0,CST,0,0,0,33,0, ,0,8/11/1976,2236,40.5,-90.2, , 
10004324,LOGAN CO., ,1977,5,5,1920,F4,4,0,2,2500000,0,CST,0,0,0,1000,0, ,0,5/5/1977,1920,40.25,-89.25,40.27,-89.23
10004325,DE WITT CO., ,1977,5,5,1923,F4,4,0,0,2500000,0,CST,0,0,7.3,33,0, ,0,5/5/1977,1923,40.27,-89.23,40.33,-89.12
10005205,LA SALLE CO., ,1977,6,30,835, , ,0,0,25000,0,CST,0,0,6.1,850,0, ,0,6/30/1977,835,41.58,-89,41.55,-88.88
10005206,LA SALLE CO., ,1977,6,30,835, , ,0,0,0,0,CST,0,0,3.6,177,0, ,0,6/30/1977,835,41.62,-88.8,41.58,-88.73
10005418,DE KALB CO., ,1977,6,30,845, , ,0,0,25000,0,CST,0,0,1.6,90,0, ,0,6/30/1977,845,41.62,-88.62, , 
10005419,KENDALL CO., ,1977,6,30,845, , ,0,0,0,0,CST,0,0,3,177,0, ,0,6/30/1977,845,41.63,-88.53,41.6,-88.47
10005421,KENDALL CO., ,1977,6,30,910, , ,0,0,0,0,CST,0,0,1.7,350,0, ,0,6/30/1977,910,41.63,-88.45, , 
10005423,WILL CO., ,1977,6,30,1315, , ,0,0,2500,0,CST,0,0,0.4,90,0, ,0,6/30/1977,1315,41.4,-88.12, , 
10005424,WILL CO., ,1977,6,30,1330, , ,0,0,25000,0,CST,0,0,2.3,177,0, ,0,6/30/1977,1330,41.38,-88.12,41.37,-88.05
10005425,COOK CO., ,1977,6,30,1345, , ,0,0,250000,0,CST,0,0,1,33,0, ,0,6/30/1977,1345,41.5,-87.7, , 
10005437,MCLEAN CO., ,1977,7,18,1100,F1,1,0,0,250000,0,CST,0,0,3,150,0, ,0,7/18/1977,1100,40.58,-88.9,40.55,-88.85
10005450,SANGAMON CO., ,1977,8,6,1525,F1,1,0,0,0,0,CST,0,0,7.8,60,0, ,0,8/6/1977,1525,39.53,-89.72,39.62,-89.62
10005451,SANGAMON CO., ,1977,8,6,1530,F0,0,0,0,0,0,CST,0,0,0.8,350,0, ,0,8/6/1977,1530,39.62,-89.93, , 
10005452,SANGAMON CO., ,1977,8,6,1530,F1,1,0,0,0,0,CST,0,0,6.1,60,0, ,0,8/6/1977,1530,39.53,-89.83,39.6,-89.75
10005455,SANGAMON CO., ,1977,8,6,1535,F0,0,0,0,0,0,CST,0,0,1.9,23,0, ,0,8/6/1977,1535,39.53,-89.7, , 
10005454,SANGAMON CO., ,1977,8,6,1535,F0,0,0,0,0,0,CST,0,0,0.8,10,0, ,0,8/6/1977,1535,39.63,-89.9, , 
10005456,SANGAMON CO., ,1977,8,6,1536,F1,1,0,0,0,0,CST,0,0,1.3,350,0, ,0,8/6/1977,1536,39.63,-89.87, , 
10005457,SANGAMON CO., ,1977,8,6,1536,F2,2,0,0,0,0,CST,0,0,2.3,350,0, ,0,8/6/1977,1536,39.62,-89.85,39.63,-89.8
10005458,SANGAMON CO., ,1977,8,6,1537,F1,1,0,0,0,0,CST,0,0,1,50,0, ,0,8/6/1977,1537,39.53,-89.67, , 
10005459,SANGAMON CO., ,1977,8,6,1538,F1,1,0,0,25000,0,CST,0,0,6.2,33,0, ,0,8/6/1977,1538,39.53,-89.75,39.58,-89.65
10005461,SANGAMON CO., ,1977,8,6,1545,F1,1,0,0,0,0,CST,0,0,5.9,30,0, ,0,8/6/1977,1545,39.55,-89.6,39.6,-89.5
10005462,SANGAMON CO., ,1977,8,6,1545,F3,3,0,0,2500000,0,CST,0,0,4.1,100,0, ,0,8/6/1977,1545,39.63,-89.72,39.68,-89.67
10005463,SANGAMON CO., ,1977,8,6,1547,F1,1,0,0,0,0,CST,0,0,3.6,150,0, ,0,8/6/1977,1547,39.6,-89.63,39.63,-89.57
10005464,SANGAMON CO., ,1977,8,6,1550,F0,0,0,0,0,0,CST,0,0,0.6,50,0, ,0,8/6/1977,1550,39.67,-89.63, , 
10005465,SANGAMON CO., ,1977,8,6,1551,F0,0,0,0,0,0,CST,0,0,0.2,17,0, ,0,8/6/1977,1551,39.68,-89.62, , 
10005466,SANGAMON CO., ,1977,8,6,1553,F0,0,0,0,0,0,CST,0,0,0.2,10,0, ,0,8/6/1977,1553,39.63,-89.58, , 
10005467,CHRISTIAN CO., ,1977,8,6,1555,F0,0,0,0,0,0,CST,0,0,1.1,17,0, ,0,8/6/1977,1555,39.63,-89.52, , 
10005468,SANGAMON CO., ,1977,8,6,1557,F1,1,0,0,250000,0,CST,0,0,2.2,50,0, ,0,8/6/1977,1557,39.65,-89.53, , 
10005469,CHRISTIAN CO., ,1977,8,6,1600,F1,1,0,0,0,0,CST,0,0,2.8,40,0, ,0,8/6/1977,1600,39.72,-89.43, , 
10005471,SANGAMON CO., ,1977,8,6,1610,F1,1,0,0,0,0,CST,0,0,3.3,90,0, ,0,8/6/1977,1610,39.73,-89.48,39.75,-89.42
10005481,CUMBERLAND CO., ,1977,8,21,1220,F3,3,0,0,25000,0,CST,0,0,15.7,77,0, ,0,8/21/1977,1220,39.35,-88.47,39.25,-88.2
10003015,COOK CO., ,1977,9,7,1410,F1,1,0,0,25000,0,CST,0,0,0.1,70,0, ,0,9/7/1977,1410,40.67,-90.52, , 
10003232,TAZEWELL CO., ,1977,9,7,1600,F1,1,0,0,250000,0,CST,0,0,0.2,143,0, ,0,9/7/1977,1600,40.63,-89.33, , 
10003234,ADAMS CO., ,1977,9,23,1800,F2,2,0,3,250000,0,CST,0,0,2.7,150,0, ,0,9/23/1977,1800,39.83,-91.43,39.85,-91.38
10003250,MADISON CO., ,1978,4,10,1330,F1,1,0,0,250000,0,CST,0,0,0.5,100,0, ,0,4/10/1978,1330,38.82,-90.05, , 
10003253,COOK CO., ,1978,4,18,1655,F1,1,0,0,250000,0,CST,0,0,6.1,177,0, ,0,4/18/1978,1655,41.67,-87.83,41.75,-87.77
10003256,MACOUPIN CO., ,1978,5,12,1550,F2,2,0,1,250000,0,CST,0,0,27.9,700,0, ,0,5/12/1978,1550,39.12,-90.05,39.42,-89.7
10003257,MONTGOMERY CO., ,1978,5,12,1620,F2,2,0,0,250000,0,CST,0,0,6.2,33,0, ,0,5/12/1978,1620,39.42,-89.7,39.48,-89.62
10003261,MACON CO., ,1978,5,12,1800,F2,2,0,3,250000,0,CST,0,0,7.6,700,0, ,0,5/12/1978,1800,39.85,-88.95,39.93,-88.85
10003282,LA SALLE CO., ,1978,6,25,1000,F1,1,0,0,2500,0,CST,0,0,0.1,50,0, ,0,6/25/1978,1000,41.38,-88.8, , 
10003285,KANKAKEE CO., ,1978,6,25,1215,F1,1,0,0,250,0,CST,0,0,1.3,17,0, ,0,6/25/1978,1215,41.25,-88.02,41.22,-87.98
10003286,WILL CO., ,1978,6,25,1215,F1,1,0,0,2500,0,CST,0,0,0.5,17,0, ,0,6/25/1978,1215,41.28,-88.03, , 
10003288,LIVINGSTON CO., ,1978,6,25,1308,F2,2,0,0,250000,0,CST,0,0,16.4,400,0, ,0,6/25/1978,1308,40.77,-88.57,40.77,-88.25
10003289,LA SALLE CO., ,1978,6,25,1330,F2,2,0,0,25000,0,CST,0,0,0.9,300,0, ,0,6/25/1978,1330,41.53,-88.68, , 
10004670,SANGAMON CO., ,1978,7,26,1530, , ,0,0,250000,0,CST,0,0,8.9,177,0, ,0,7/26/1978,1530,39.8,-89.78,39.9,-89.67
10004672,DU PAGE CO., ,1978,8,2,1530,F0,0,0,0,0,0,CST,0,0,4.1,880,0, ,0,8/2/1978,1530,41.75,-87.9,41.7,-87.83
10004674,MERCER CO., ,1978,8,15,1900,F3,3,0,0,250000,0,CST,0,0,6.4,77,0, ,0,8/15/1978,1900,41.27,-90.78,41.33,-90.68
10004675,ROCK ISLAND CO., ,1978,8,15,1913,F3,3,0,0,250000,0,CST,0,0,0,33,0, ,0,8/15/1978,1913,41.33,-90.68,41.35,-90.7
10004677,MCHENRY CO., ,1978,8,15,1945,F2,2,0,0,250000,0,CST,0,0,2,100,0, ,0,8/15/1978,1945,42.18,-88.37, , 
10004707,HENRY CO., ,1979,3,30,1350, , ,0,0,25000,0,CST,0,0,1,70,0, ,0,3/30/1979,1350,41.22,-89.95, , 
10007052,HENRY CO., ,1979,6,9,1445, , ,0,0,25000,0,CST,0,0,3,30,0, ,0,6/9/1979,1445,41.33,-90.02, , 
10007062,EDGAR CO., ,1979,6,22,1427, , ,0,0,0,0,CST,0,0,0.5,50,0, ,0,6/22/1979,1427,39.65,-87.75, , 
10007063,WILL CO., ,1979,6,29,1200, , ,0,1,25000,0,CST,0,0,5.4,100,0, ,0,6/29/1979,1200,41.52,-88.23,41.6,-88.2
10007074,IROQUOIS CO., ,1979,7,14,1840,F1,1,0,0,250000,0,CST,0,0,3.8,50,0, ,0,7/14/1979,1840,40.65,-87.83,40.67,-87.75
10007083,ROCK ISLAND CO., ,1979,8,5,850,F0,0,0,0,0,0,CST,0,0,0.2,10,0, ,0,8/5/1979,850,41.52,-90.42, , 
10007087,OGLE CO., ,1979,8,5,1645,F3,3,0,0,2500000,0,CST,0,0,5.7,67,0, ,0,8/5/1979,1645,42.02,-89.58,41.95,-89.5
10007091,LAKE CO., ,1979,8,9,2252,F1,1,0,0,25000,0,CST,0,0,0.3,30,0, ,0,8/9/1979,2252,42.43,-88, , 
10007092,WINNEBAGO CO., ,1979,8,17,2040,F2,2,0,0,250000,0,CST,0,0,0.5,50,0, ,0,8/17/1979,2040,42.27,-89.35, , 
10007096,LIVINGSTON CO., ,1979,8,19,1545,F0,0,0,0,0,0,CST,0,0,12.5,30,0, ,0,8/19/1979,1545,41.08,-88.43,40.9,-88.4
10007098,ROCK ISLAND CO., ,1979,8,20,25,F1,1,0,0,250000,0,CST,0,0,1,50,0, ,0,8/20/1979,25,41.43,-90.72, , 
10007107,CLINTON CO., ,1979,10,22,700,F1,1,0,0,25000,0,CST,0,0,2,30,0, ,0,10/22/1979,700,38.62,-89.52, , 
10006336,MOULTRIE CO., ,1980,4,8,50,F2,2,0,0,25000,0,CST,0,0,0.5,60,0, ,0,4/8/1980,50,39.63,-88.72, , 
10006337,MCLEAN CO., ,1980,4,8,121,F0,0,0,0,30,0,CST,0,0,0.5,60,0, ,0,4/8/1980,121,40.55,-88.67, , 
10006344,MCLEAN CO., ,1980,5,12,2215,F1,1,0,0,25000,0,CST,0,0,1.2,100,0, ,0,5/12/1980,2215,40.52,-89, , 
10006346,MCLEAN CO., ,1980,5,24,1230,F0,0,0,0,2500,0,CST,0,0,0.1,20,0, ,0,5/24/1980,1230,40.48,-89, , 
10006347,FORD CO., ,1980,5,24,1500,F0,0,0,0,0,0,CST,0,0,0,100,0, ,0,5/24/1980,1500,40.75,-88.18,40.77,-88.15
10006348,IROQUOIS CO., ,1980,5,24,1504,F0,0,0,0,0,0,CST,0,0,9,33,0, ,0,5/24/1980,1504,40.77,-88.15,40.82,-87.98
10006356,DOUGLAS CO., ,1980,6,1,700,F2,2,0,7,2500000,0,CST,0,0,1,3,0, ,0,6/1/1980,700,39.8,-88.28, , 
10006387,KANE CO., ,1980,6,7,1338,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/7/1980,1338,41.88,-88.33, , 
10006388,LIVINGSTON CO., ,1980,6,7,1400,F2,2,0,0,2500000,0,CST,0,0,31.5,880,0, ,0,6/7/1980,1400,40.87,-88.77,40.65,-88.23
10006390,FORD CO., ,1980,6,7,1500,F2,2,0,0,2500000,0,CST,0,0,3,33,0, ,0,6/7/1980,1500,40.65,-88.23,40.62,-88.18
10003073,SANGAMON CO., ,1980,7,10,500,F2,2,0,0,250000,0,CST,0,0,1.5,17,0, ,0,7/10/1980,500,39.58,-89.78, , 
10003079,KANE CO., ,1980,7,16,255,F2,2,0,0,250000,0,CST,0,0,1.4,440,0, ,0,7/16/1980,255,42.12,-88.53, , 
10005291,TAZEWELL CO., ,1980,9,16,1725,F0,0,0,0,0,0,CST,0,0,0.8,17,0, ,0,9/16/1980,1725,40.67,-89.57, , 
10005296,LOGAN CO., ,1980,9,16,1815,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,9/16/1980,1815,39.97,-89.17, , 
10005297,MACON CO., ,1980,9,16,1825,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,9/16/1980,1825,39.93,-89.07, , 
10005299,COOK CO., ,1980,9,22,1428,F0,0,0,0,25000,0,CST,0,0,0,33,0, ,0,9/22/1980,1428,41.48,-87.72, , 
10005307,WHITESIDE CO., ,1981,3,29,1830,F4,4,0,0,2500000,0,CST,0,0,5.1,33,0, ,0,3/29/1981,1830,41.68,-89.95,41.75,-89.88
10005315,MADISON CO., ,1981,4,3,2250,F4,4,0,32,25000000,0,CST,0,0,11.9,567,0, ,0,4/3/1981,2250,38.72,-90.13,38.82,-89.95
10005328,ROCK ISLAND CO., ,1981,4,4,30,F1,1,0,4,2500000,0,CST,0,0,4.9,100,0, ,0,4/4/1981,30,41.95,-90.57,42,-90.48
10006419,FULTON CO., ,1981,4,13,1635,F1,1,0,0,2500000,0,CST,0,0,6.8,100,0, ,0,4/13/1981,1635,40.4,-90.15,40.32,-90.07
10006420,MASON CO., ,1981,4,13,1650,F1,1,0,0,2500000,0,CST,0,0,25.6,33,0, ,0,4/13/1981,1650,40.32,-90.07,40.27,-89.58
10006422,LOGAN CO., ,1981,4,13,1730,F1,1,0,0,2500000,0,CST,0,0,13.7,33,0, ,0,4/13/1981,1730,40.27,-89.58,40.15,-89.37
10006434,PUTNAM CO., ,1981,4,13,2007,F0,0,0,0,25000,0,CST,0,0,0,33,0, ,0,4/13/1981,2007,41.18,-89.4, , 
10006435,MCLEAN CO., ,1981,4,13,2030,F2,2,0,0,2500000,0,CST,0,0,0,33,0, ,0,4/13/1981,2030,40.62,-88.75, , 
10006442,MCLEAN CO., ,1981,4,13,2235,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,4/13/1981,2235,40.55,-89, , 
10006444,WOODFORD CO., ,1981,4,13,2310,F1,1,0,0,25000,0,CST,0,0,8.3,150,0, ,0,4/13/1981,2310,40.6,-89.28,40.6,-89.12
10006445,MCLEAN CO., ,1981,4,13,2315,F1,1,0,0,25000,0,CST,0,0,26.2,33,0, ,0,4/13/1981,2315,40.6,-89.12,40.57,-88.62
10006446,MCLEAN CO., ,1981,4,13,2320,F1,1,0,0,25000,0,CST,0,0,0,50,0, ,0,4/13/1981,2320,40.48,-88.93, , 
10006454,MADISON CO., ,1981,4,22,1756,F0,0,0,0,2500,0,CST,0,0,5.6,50,0, ,0,4/22/1981,1756,38.95,-90.18,39.03,-90.15
10006461,PEORIA CO., ,1981,5,27,1300,F0,0,0,0,0,0,CST,0,0,0.5,13,0, ,0,5/27/1981,1300,40.82,-89.97, , 
10006464,WHITE CO., ,1981,6,1,1545,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/1/1981,1545,38.25,-88.33, , 
10006467,MCDONOUGH CO., ,1981,6,8,1643,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1981,1643,40.42,-90.8, , 
10006472,SCHUYLER CO., ,1981,6,8,1856,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1981,1856,40.22,-90.77, , 
10003373,TAZEWELL CO., ,1981,6,8,1918,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,6/8/1981,1918,40.55,-89.57, , 
10003374,CHAMPAIGN CO., ,1981,6,8,2037,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,6/8/1981,2037,40.2,-88.47, , 
10003375,DE WITT CO., ,1981,6,8,2038,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,6/8/1981,2038,40.25,-88.65, , 
10003376,SANGAMON CO., ,1981,6,8,2040,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1981,2040,39.82,-89.75, , 
10003377,CHAMPAIGN CO., ,1981,6,8,2040,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,6/8/1981,2040,40.2,-88.62, , 
10003387,MCLEAN CO., ,1981,6,20,1745,F1,1,0,0,25000,0,CST,0,0,1,70,0, ,0,6/20/1981,1745,40.42,-89.12, , 
10003388,MCLEAN CO., ,1981,6,20,1745,F1,1,0,0,25000,0,CST,0,0,0.1,33,0, ,0,6/20/1981,1745,40.75,-88.8, , 
10003391,MCLEAN CO., ,1981,6,20,1934,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1981,1934,40.6,-88.98, , 
10003392,MCLEAN CO., ,1981,6,20,1934,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1981,1934,40.6,-88.93, , 
10003397,HANCOCK CO., ,1981,6,21,1914,F1,1,0,0,2500000,0,CST,0,0,0,33,0, ,0,6/21/1981,1914,40.35,-91.45, , 
10003398,HANCOCK CO., ,1981,6,21,1947,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,6/21/1981,1947,40.27,-91.08, , 
10003400,MCLEAN CO., ,1981,6,21,2033,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/21/1981,2033,40.42,-89, , 
10003401,ADAMS CO., ,1981,6,21,2100,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/21/1981,2100,40.15,-91.1, , 
10003402,MCLEAN CO., ,1981,6,21,2116,F0,0,0,0,0,0,CST,0,0,0.3,50,0, ,0,6/21/1981,2116,40.48,-88.85, , 
10003409,VERMILION CO., ,1981,7,4,1507,F0,0,0,0,2500,0,CST,0,0,0.2,167,0, ,0,7/4/1981,1507,40.47,-87.67, , 
10004507,PEORIA CO., ,1981,7,25,2040,F2,2,0,0,250000,0,CST,0,0,2,20,0, ,0,7/25/1981,2040,40.9,-89.77, , 
10004508,FULTON CO., ,1981,7,25,2050,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,7/25/1981,2050,40.58,-90.08, , 
10004516,HENRY CO., ,1981,8,25,1605,F1,1,0,0,25000,0,CST,0,0,0.3,17,0, ,0,8/25/1981,1605,41.13,-90.05, , 
10004526,MCDONOUGH CO., ,1982,3,12,1912,F2,2,0,1,25000,0,CST,0,0,0,33,0, ,0,3/12/1982,1912,40.33,-90.68, , 
10004533,HAMILTON CO., ,1982,3,30,2115,F1,1,0,0,250000,0,CST,0,0,0,33,0, ,0,3/30/1982,2115,38.25,-88.47, , 
10004553,LIVINGSTON CO., ,1982,4,2,2315,F0,0,0,0,250000,0,CST,0,0,0.3,200,0, ,0,4/2/1982,2315,40.9,-88.58, , 
10004555,VERMILION CO., ,1982,4,2,2318,F1,1,0,5,250000,0,CST,0,0,4,127,0, ,0,4/2/1982,2318,39.9,-87.65,39.92,-87.58
10004554,LIVINGSTON CO., ,1982,4,2,2318,F1,1,0,0,250000,0,CST,0,0,6,500,0, ,0,4/2/1982,2318,40.23,-88.4,40.22,-88.28
10004560,KANKAKEE CO., ,1982,4,2,2340,F3,3,0,15,25000000,0,CST,0,0,12,750,0, ,0,4/2/1982,2340,41.05,-87.98,41.2,-87.85
10004561,COLES CO., ,1982,4,3,5,F1,1,0,0,250000,0,CST,0,0,14,450,0, ,0,4/3/1982,5,39.48,-88.18,39.65,-88
10004562,WILL CO., ,1982,4,3,10,F0,0,0,0,250000,0,CST,0,0,8,127,0, ,0,4/3/1982,10,41.33,-87.68,41.47,-87.63
10005416,WILL CO., ,1982,5,15,1355,F0,0,0,0,30,0,CST,0,0,0,33,0, ,0,5/15/1982,1355,41.52,-87.97, , 
10005417,KANE CO., ,1982,5,15,1400,F0,0,0,0,0,0,CST,0,0,0.2,30,0, ,0,5/15/1982,1400,41.95,-88.53, , 
10005629,WILL CO., ,1982,5,15,1405,F0,0,0,0,0,0,CST,0,0,0.5,33,0, ,0,5/15/1982,1405,41.62,-87.97, , 
10005635,IROQUOIS CO., ,1982,5,16,1620,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/16/1982,1620,40.9,-87.85, , 
10005643,DE KALB CO., ,1982,5,18,1727,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/18/1982,1727,41.92,-88.68, , 
10005644,WARREN CO., ,1982,5,18,1730,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/18/1982,1730,40.93,-90.5, , 
10005655,MCLEAN CO., ,1982,5,26,1527,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/26/1982,1527,40.57,-88.62, , 
10005656,MCLEAN CO., ,1982,5,26,1527,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/26/1982,1527,40.58,-88.62, , 
10005663,MONTGOMERY CO., ,1982,5,29,1305,F3,3,0,0,250000,0,CST,0,0,3,200,0, ,0,5/29/1982,1305,38.03,-89.67,38.03,-89.62
10005664,PERRY CO., ,1982,5,29,1311,F3,3,0,0,250000,0,CST,0,0,4,200,0, ,0,5/29/1982,1311,38.03,-89.62,38.05,-89.53
10005665,PERRY CO., ,1982,5,29,1320,F3,3,0,7,250000,0,CST,0,0,3,200,0, ,0,5/29/1982,1320,38.05,-89.53,38.07,-89.47
10005667,SALINE CO., ,1982,5,29,1526,F0,0,0,0,30,0,CST,0,0,0,33,0, ,0,5/29/1982,1526,37.7,-88.48, , 
10005668,SALINE CO., ,1982,5,29,1546,F0,0,0,0,250,0,CST,0,0,0,33,0, ,0,5/29/1982,1546,37.72,-88.67, , 
10005670,SCHUYLER CO., ,1982,5,30,1345,F0,0,0,0,30,0,CST,0,0,0,33,0, ,0,5/30/1982,1345,40.12,-90.57, , 
10005677,LOGAN CO., ,1982,5,30,1630,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/30/1982,1630,40.07,-89.45, , 
10005684,CRAWFORD CO., ,1982,5,31,1607,F0,0,0,1,250000,0,CST,0,0,5,40,0, ,0,5/31/1982,1607,38.93,-87.92,39,-87.9
10002365,PIKE CO., ,1982,7,4,1735,F0,0,0,0,30,0,CST,0,0,0.1,3,0, ,0,7/4/1982,1735,39.62,-90.82, , 
10002379,EDGAR CO., ,1982,7,7,1215,F0,0,0,0,30,0,CST,0,0,0.1,3,0, ,0,7/7/1982,1215,39.87,-87.67, , 
10002385,CLARK CO., ,1982,7,10,1705,F0,0,0,0,30,0,CST,0,0,0.1,3,0, ,0,7/10/1982,1705,39.3,-87.97, , 
10002407,MCLEAN CO., ,1982,8,4,1655,F0,0,0,0,250000,0,CST,0,0,7,100,0, ,0,8/4/1982,1655,40.62,-88.75,40.57,-88.62
10002423,MCLEAN CO., ,1982,8,24,1325,F2,2,0,0,2500000,0,CST,0,0,18,300,0, ,0,8/24/1982,1325,40.52,-88.88,40.55,-88.47
10002424,MCLEAN CO., ,1982,8,24,1330,F0,0,0,0,2500000,0,CST,0,0,7,300,0, ,0,8/24/1982,1330,40.38,-89.07,40.37,-88.95
10002425,MCLEAN CO., ,1982,8,24,1335,F0,0,0,0,2500000,0,CST,0,0,13,300,0, ,0,8/24/1982,1335,40.47,-88.83,40.43,-88.55
10002426,MCLEAN CO., ,1982,8,24,1335,F0,0,0,0,250000,0,CST,0,0,11.5,300,0, ,0,8/24/1982,1335,40.3,-89.17,40.33,-88.93
10002427,MCLEAN CO., ,1982,8,24,1342,F0,0,0,0,2500000,0,CST,0,0,5.5,300,0, ,0,8/24/1982,1342,40.37,-88.95,40.4,-88.87
10002428,FORD CO., ,1982,8,24,1350,F2,2,0,0,2500000,0,CST,0,0,5.5,300,0, ,0,8/24/1982,1350,40.55,-88.47,40.55,-88.35
10002429,FORD CO., ,1982,8,24,1429,F0,0,0,0,250000,0,CST,0,0,0.8,33,0, ,0,8/24/1982,1429,40.47,-87.97, , 
10003449,BUREAU CO., ,1982,12,2,200,F0,0,0,0,2500,0,CST,0,0,0.5,33,0, ,0,12/2/1982,200,41.55,-89.35, , 
10003488,CRAWFORD CO., ,1983,3,6,1815,F0,0,0,0,250000,0,CST,0,0,0.5,57,0, ,0,3/6/1983,1815,41.55,-87.65, , 
10003504,GREENE CO., ,1983,5,1,1630,F3,3,0,15,2500000,0,CST,0,0,4,77,0, ,0,5/1/1983,1630,39.3,-90.27,39.37,-90.17
10003505,JERSEY CO., ,1983,5,1,1715,F2,2,0,1,2500000,0,CST,0,0,0.2,17,0, ,0,5/1/1983,1715,39.13,-90.33, , 
10003506,JERSEY CO., ,1983,5,1,1723,F2,2,0,1,2500000,0,CST,0,0,0.5,77,0, ,0,5/1/1983,1723,39.05,-90.25, , 
